order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode,Duplicate,DateValidation,,,,,,
O003848,C03837,Sara Reyes,sara.reyes3837@example.com,07/07/2026,10/07/2026,South,Store,Electronics,11,154,0,shipped,paid,3,31,L8 8WG,1,FALSE,,,,,,
O002312,C03848,Sara Osei,sara.osei3848@example.com,14/07/2026,19/07/2026,South,Phone,Home,1,54,0,open,pending,5,69,L3 6QY,1,FALSE,,,,,,
O003241,C03237,Lina Smith,lina.smith3237@example.com,08/07/2026,12/07/2026,South,Store,Home,7,57,0,shipped,paid,4,43,VC1 7AJ,1,FALSE,,,,,,
O008147,C02931,Daniel Yusuf,daniel.yusuf2931@example.com,29/07/2026,04/08/2026,West,Web,Home,9,19,15,cancelled,pending,6,26,RF7 7EW,1,FALSE,,,,,,
O003186,C04266,Amara Stone,amara.stone4266@example.com,28/07/2026,31/07/2026,East,Phone,Electronics,3,257,20,delivered,pending,3,59,NC6 6VQ,1,FALSE,,,,,,
O004109,C00391,Fatima White,fatima.white391@example.com,30/07/2026,03/08/2026,North,Store,Beauty,12,54,0,open,pending,4,34,DB2 7OJ,1,FALSE,,,,,,
O004814,C03050,Grace Carter,grace.carter3050@example.com,04/07/2026,10/07/2026,East,Phone,Fashion,1,35,15,delivered,paid,6,39,HN6 2YZ,1,FALSE,,,,,,
O003237,C04324,Femi Mensah,femi.mensah4324@example.com,30/07/2026,06/08/2026,West,Store,Beauty,5,49,20,shipped,paid,7,33,JC9 3DZ,1,FALSE,,,,,,
O005830,C01958,Ivy Brown,ivy.brown1958@example.com,28/07/2026,30/07/2026,West,Web,Home,8,92,15,returned,refund_pending,2,59,R4 8WE,1,FALSE,,,,,,
O009713,C00402,Amara Osei,amara.osei402@example.com,17/07/2026,22/07/2026,South,Store,Home,8,13,5,shipped,paid,5,28,Y4 0DT,1,FALSE,,,,,,
O009580,C01840,Mary Ade,mary.ade1840@example.com,15/07/2026,19/07/2026,South,Phone,Fashion,12,42,20,cancelled,refund_pending,4,51,FS5 2VE,2,FALSE,,,,,,
O009520,C01041,Lina Stone,lina.stone1041@example.com,11/07/2026,16/07/2026,West,Phone,Fashion,4,45,20,open,paid,5,41,A4 3LU,1,FALSE,,,,,,
O003487,C01431,Femi Brown,femi.brown1431@example.com,22/07/2026,24/07/2026,North,Web,Electronics,12,249,20,delivered,paid,2,69,U6 6DK,1,FALSE,,,,,,
O005587,C04560,Femi Khan,femi.khan4560@example.com,07/07/2026,,North,Web,Electronics,12,165,15,delivered,paid,2,33,P9 4DK,1,TRUE,,,,,,
O004079,C00246,Sam Ibrahim,sam.ibrahim246@example.com,23/07/2026,26/07/2026,South,Web,Home,7,119,5,open,pending,3,33,AB5 2QK,1,FALSE,,,,,,
O004617,C02377,Helen Yusuf,helen.yusuf2377@example.com,30/07/2026,04/08/2026,East,Store,Beauty,3,15,0,delivered,paid,5,61,X8 2PB,1,FALSE,,,,,,
O006739,C05323,Ella Farah,ella.farah5323@example.com,14/07/2026,20/07/2026,East,Phone,Fashion,12,27,15,shipped,paid,6,18,U7 9BK,1,FALSE,,,,,,
O005145,C01590,Femi Okafor,femi.okafor1590@example.com,06/07/2026,07/07/2026,North,Web,Electronics,12,282,15,shipped,paid,1,18,ON6 0EW,1,FALSE,,,,,,
O009420,C02233,Femi Okafor,femi.okafor2233@example.com,09/07/2026,10/07/2026,North,Store,Fashion,12,59,20,cancelled,refund_pending,1,46,C7 6CK,1,FALSE,,,,,,
O007867,C01556,Marcus Evans,marcus.evans1556@example.com,21/07/2026,27/07/2026,East,Phone,Home,7,110,15,shipped,pending,6,49,WB8 5MS,1,FALSE,,,,,,
O008342,C00813,Maya King,maya.king813@example.com,06/07/2026,12/07/2026,South,Phone,Beauty,4,48,5,cancelled,refund_pending,6,23,DN5 3VL,1,FALSE,,,,,,
O006057,C05436,Lina King,lina.king5436@example.com,16/07/2026,21/07/2026,East,Web,Beauty,7,63,0,cancelled,refund_pending,5,53,W7 8CQ,1,FALSE,,,,,,
O005969,C00698,Femi Okafor,femi.okafor698@example.com,11/07/2026,18/07/2026,North,Store,Electronics,12,70,0,shipped,paid,7,58,AD2 1XC,1,FALSE,,,,,,
O001314,C05153,Fatima Osei,fatima.osei5153@example.com,25/07/2026,31/07/2026,South,Web,Electronics,10,274,20,shipped,paid,6,34,MR2 2SM,1,FALSE,,,,,,
O008085,C02604,Grace Brown,grace.brown2604@example.com,29/07/2026,02/08/2026,East,Phone,Electronics,1,101,15,shipped,paid,4,41,G5 4KR,1,FALSE,,,,,,
O008537,C00326,Chen Farah,chen.farah326@example.com,01/07/2026,05/07/2026,West,Store,Electronics,2,115,10,open,pending,4,24,CW4 3JC,1,FALSE,,,,,,
O000379,C04361,Robert Smith,robert.smith4361@example.com,15/07/2026,18/07/2026,West,Phone,Electronics,3,222,0,returned,refund_pending,3,29,GG4 1PF,1,FALSE,,,,,,
O009439,C03968,Femi Baker,femi.baker3968@example.com,20/07/2026,22/07/2026,,Web,Beauty,1,58,0,delivered,pending,2,28,UV3 4TR,1,FALSE,,,,,,
O004106,C00146,Robert Li,robert.li146@example.com,26/07/2026,02/08/2026,East,Web,Beauty,5,58,0,shipped,paid,7,37,KD9 9YT,1,FALSE,,,,,,
O003842,C02370,Ivy Ali,ivy.ali2370@example.com,19/07/2026,23/07/2026,South,Web,Beauty,5,28,0,open,paid,4,31,W1 4QX,1,FALSE,,,,,,
O005824,C04144,Mary Noor,mary.noor4144@example.com,02/07/2026,04/07/2026,South,Store,Beauty,5,25,20,shipped,paid,2,63,GB1 2LZ,1,FALSE,,,,,,
O005434,C01054,Grace White,grace.white1054@example.com,02/07/2026,06/07/2026,North,Phone,Beauty,12,29,0,shipped,paid,4,54,JR2 3WN,1,FALSE,,,,,,
O009939,C02161,Hana Cole,hana.cole2161@example.com,09/07/2026,10/07/2026,North,Phone,Electronics,12,165,0,shipped,paid,1,47,F5 4UQ,1,FALSE,,,,,,
O004944,C03498,Hana Ibrahim,hana.ibrahim3498@example.com,02/07/2026,04/07/2026,North,Phone,Beauty,12,49,10,cancelled,refund_pending,2,28,GD1 4GO,1,FALSE,,,,,,
O004927,C04996,Ngozi Okafor,ngozi.okafor4996@example.com,08/07/2026,15/07/2026,West,Phone,Home,11,21,0,shipped,paid,7,59,CC7 1AJ,1,FALSE,,,,,,
O009769,C04098,Samuel Li,samuel.li4098@example.com,22/07/2026,26/07/2026,West,Store,Electronics,9,154,0,shipped,paid,4,54,C5 2JT,1,FALSE,,,,,,
O005603,C03886,Mo Reyes,mo.reyes3886@example.com,19/07/2026,24/07/2026,East,Phone,Electronics,6,124,0,returned,refund_pending,5,66,NP8 0CM,1,FALSE,,,,,,
O005791,C00866,Lina King,lina.king866@example.com,20/07/2026,26/07/2026,South,Store,Home,6,23,5,shipped,paid,6,40,UU8 4HY,1,FALSE,,,,,,
O003349,C02058,Yusuf Stone,yusuf.stone2058@example.com,12/07/2026,17/07/2026,West,Store,Home,3,52,20,shipped,paid,5,38,UR7 1WU,1,FALSE,,,,,,
O007248,C00162,Kofi Baker,kofi.baker162@example.com,16/07/2026,23/07/2026,East,Store,Beauty,11,37,0,shipped,paid,7,49,DS2 6VF,1,FALSE,,,,,,
O005023,C01353,Hana Khan,hana.khan1353@example.com,16/07/2026,22/07/2026,North,Web,Home,12,70,0,shipped,paid,6,62,R3 7ZA,1,FALSE,,,,,,
O008419,C00381,Amara Okafor,amara.okafor381@example.com,26/07/2026,01/08/2026,West,Phone,Home,9,29,5,open,pending,6,48,S6 5UR,1,FALSE,,,,,,
O001278,C05313,Helen Mensah,helen.mensah5313@example.com,28/07/2026,02/08/2026,North,Web,Fashion,12,31,10,shipped,pending,5,63,YE2 2BM,1,FALSE,,,,,,
O008805,C05441,Ella Cole,ella.cole5441@example.com,06/07/2026,13/07/2026,West,Web,Home,1,69,0,open,paid,7,60,VS4 5XT,1,FALSE,,,,,,
O000950,C00224,Yusuf Yusuf,yusuf.yusuf224@example.com,24/07/2026,26/07/2026,South,Phone,Beauty,1,69,0,shipped,paid,2,69,A4 8SB,1,FALSE,,,,,,
O005860,C02741,Helen Stone,helen.stone2741@example.com,21/07/2026,25/07/2026,North,Phone,Beauty,12,46,5,shipped,pending,4,70,NC2 9FH,1,FALSE,,,,,,
O008254,C04307,Ben Noor,ben.noor4307@example.com,25/07/2026,28/07/2026,,Phone,Beauty,4,26,5,shipped,paid,3,23,N3 5PL,1,FALSE,,,,,,
O007763,C04170,Ivy Cole,ivy.cole4170@example.com,12/07/2026,19/07/2026,North,Web,Beauty,12,58,10,shipped,paid,7,41,P3 7SR,1,FALSE,,,,,,
O009611,C01868,Priya Li,priya.li1868@example.com,18/07/2026,20/07/2026,West,Web,Electronics,4,295,20,cancelled,refund_pending,2,30,PL3 9SV,1,FALSE,,,,,,
O009676,C05184,Robert Li,robert.li5184@example.com,17/07/2026,21/07/2026,South,Web,Electronics,4,18000,5,delivered,pending,4,49,YH7 5GG,1,FALSE,,,,,,
O002395,C03073,Aisha Ade,aisha.ade3073@example.com,30/07/2026,02/08/2026,West,Web,Electronics,12,52,5,delivered,paid,3,44,E8 2UT,1,FALSE,,,,,,
O007590,C00635,Chloe Smith,chloe.smith635@example.com,01/07/2026,05/07/2026,South,Phone,Beauty,1,59,20,open,pending,4,40,RT4 7ZG,1,FALSE,,,,,,
O007685,C02384,Ben Okafor,ben.okafor2384@example.com,19/07/2026,23/07/2026,South,Web,Electronics,6,106,0,cancelled,refund_pending,4,36,EU2 3UD,1,FALSE,,,,,,
O002846,C03234,Ivy Farah,ivy.farah3234@example.com,18/07/2026,22/07/2026,North,Phone,Electronics,12,165,5,shipped,paid,4,55,HD7 4HA,2,FALSE,,,,,,
O002846,C03234,Ivy Farah,ivy.farah3234@example.com,18/07/2026,22/07/2026,North,Phone,Electronics,12,165,5,shipped,paid,4,55,HD7 4HA,2,FALSE,,,,,,
O004880,C03455,Ivy Li,ivy.li3455@example.com,16/07/2026,20/07/2026,North,Phone,Fashion,12,39,0,delivered,paid,4,24,F4 1NH,1,FALSE,,,,,,
O006660,C04114,Amina Osei,amina.osei4114@example.com,01/07/2026,03/07/2026,West,Phone,Home,9,119,0,shipped,paid,2,37,F3 9EJ,1,FALSE,,,,,,
O000650,C03292,Sara Hassan,sara.hassan3292@example.com,12/07/2026,18/07/2026,South,Store,Electronics,4,278,20,shipped,paid,6,37,X7 4JE,1,FALSE,,,,,,
O007636,C04801,Sara Owusu,sara.owusu4801@example.com,09/07/2026,15/07/2026,West,Phone,Fashion,1,47,0,shipped,paid,6,70,RN7 5TP,1,FALSE,,,,,,
O003178,C05277,Marcus White,marcus.white5277@example.com,01/07/2026,05/07/2026,South,Store,Electronics,2,243,5,shipped,paid,4,68,GK2 9KN,1,FALSE,,,,,,
O003682,C05277,Marcus White,marcus.white5277@example.com,12/07/2026,13/07/2026,East,Store,Home,2,94,15,shipped,paid,1,31,GK2 9KN,1,FALSE,,,,,,
O005108,C05297,Mary Green,mary.green5297@example.com,13/07/2026,20/07/2026,East,Web,Beauty,1,33,0,shipped,paid,7,63,N3 0LM,1,FALSE,,,,,,
O005452,C05023,Helen Green,helen.green5023@example.com,25/07/2026,29/07/2026,East,Store,Beauty,7,55,5,shipped,paid,4,55,CE1 7LF,2,FALSE,,,,,,
O002499,C01934,Ivy Mensah,ivy.mensah1934@example.com,19/07/2026,24/07/2026,North,Web,Home,12,23,0,cancelled,pending,5,43,UH9 9YV,1,FALSE,,,,,,
O007314,C00467,Ivy White,ivy.white467@example.com,01/07/2026,08/07/2026,North,Web,Fashion,12,39,10,shipped,paid,7,33,UA5 7UN,1,FALSE,,,,,,
O007863,C03572,Jon Cole,jon.cole3572@example.com,10/07/2026,16/07/2026,North,Store,Beauty,12,61,15,shipped,paid,6,58,HJ8 7FO,1,FALSE,,,,,,
O001788,C00481,Zainab Ade,zainab.ade481@example.com,23/07/2026,28/07/2026,West,Store,Beauty,9,69,20,shipped,paid,5,66,CE1 2JR,1,FALSE,,,,,,
O002618,C05375,Priya Ali,priya.ali5375@example.com,17/07/2026,21/07/2026,West,Store,Fashion,12,20,15,shipped,paid,4,41,J8 2WC,1,FALSE,,,,,,
O002988,C00147,Priya Carter,priya.carter147@example.com,29/07/2026,,East,Web,Electronics,6,151,10,open,paid,2,51,VL7 1BN,1,TRUE,,,,,,
O006400,C02413,Tom Bello,tom.bello2413@example.com,30/07/2026,05/08/2026,South,Store,Beauty,9,37,0,delivered,paid,6,32,A7 9ZT,1,FALSE,,,,,,
O002212,C01661,Kofi Brown,kofi.brown1661@example.com,15/07/2026,22/07/2026,North,Web,Beauty,12,31,10,delivered,paid,7,36,XH7 0DL,1,FALSE,,,,,,
O007563,C04377,Omar White,omar.white4377@example.com,27/07/2026,03/08/2026,West,Phone,Home,8,60,15,shipped,pending,7,68,OY5 2WU,1,FALSE,,,,,,
O002589,C00713,Lina Ali,lina.ali713@example.com,19/07/2026,24/07/2026,East,Phone,Home,5,60,10,shipped,paid,5,61,U9 5PN,1,FALSE,,,,,,
O003257,C00940,Paul Carter,paul.carter940@example.com,26/07/2026,30/07/2026,East,Store,Beauty,1,18,0,delivered,paid,4,63,CM3 6HC,1,FALSE,,,,,,
O001608,C02551,Kofi Carter,kofi.carter2551@example.com,21/07/2026,25/07/2026,North,Phone,Electronics,12,184,15,returned,refund_pending,4,25,G4 4WT,1,FALSE,,,,,,
O009911,C00926,Lina Baker,lina.baker926@example.com,04/07/2026,11/07/2026,West,Phone,Electronics,7,,15,shipped,paid,7,62,LC3 0HC,1,FALSE,,,,,,
O003650,C04843,Kofi Park,kofi.park4843@example.com,25/07/2026,27/07/2026,North,Store,Fashion,12,25,15,shipped,paid,2,36,OD9 8RC,1,FALSE,,,,,,
O001154,C02456,Kofi Yusuf,kofi.yusuf2456@example.com,22/07/2026,26/07/2026,North,Web,Electronics,12,217,10,open,pending,4,68,X5 2ZL,1,FALSE,,,,,,
O005447,C02338,Amina Ibrahim,amina.ibrahim2338@example.com,25/07/2026,31/07/2026,South,Web,Home,3,74,0,shipped,pending,6,49,B6 8ZR,1,FALSE,,,,,,
O005805,C00572,Samuel Bello,samuel.bello572@example.com,21/07/2026,25/07/2026,West,Store,Fashion,1,28,10,open,paid,4,23,RK1 1KE,1,FALSE,,,,,,
O008966,C03390,Kofi Baker,kofi.baker3390@example.com,06/07/2026,07/07/2026,West,Web,Home,4,43,0,shipped,paid,1,70,M3 4YR,1,FALSE,,,,,,
O007610,C02601,Tom Khan,tom.khan2601@example.com,01/07/2026,03/07/2026,South,Store,Home,8,12,15,shipped,paid,2,25,EL1 1TS,1,FALSE,,,,,,
O007969,C01514,Hana Cole,,28/07/2026,04/08/2026,South,Store,Fashion,7,58,0,shipped,paid,7,31,WM9 7SK,1,FALSE,,,,,,
O005835,C01711,Tom Osei,tom.osei1711@example.com,02/07/2026,07/07/2026,West,Phone,Fashion,9,38,0,shipped,paid,5,45,NK5 9WA,1,FALSE,,,,,,
O008466,C01180,Daniel Cole,,19/07/2026,24/07/2026,South,Phone,Electronics,11,52,5,shipped,paid,5,55,Y6 6EN,1,FALSE,,,,,,
O004377,C04885,Hana Ali,hana.ali4885@example.com,23/07/2026,30/07/2026,West,Phone,Electronics,10,156,20,open,paid,7,147,W6 1KV,1,FALSE,,,,,,
O002238,C05458,Hana James,hana.james5458@example.com,14/07/2026,16/07/2026,West,Phone,Fashion,3,26,5,shipped,pending,2,63,AO2 5KX,1,FALSE,,,,,,
O009575,C00975,Maya King,maya.king975@example.com,29/07/2026,01/08/2026,South,Store,Home,12,108,20,delivered,paid,3,51,GE6 3WO,1,FALSE,,,,,,
O007953,C01789,Kwame Adeyemi,kwame.adeyemi1789@example.com,18/07/2026,25/07/2026,North,Web,Electronics,12,127,0,shipped,paid,7,69,GH4 4YB,1,FALSE,,,,,,
O009589,C05094,Kwame Ali,kwame.ali5094@example.com,20/07/2026,23/07/2026,North,Phone,Electronics,12,277,15,open,pending,3,46,EA7 3OY,1,FALSE,,,,,,
O009148,C03320,Maya White,maya.white3320@example.com,03/07/2026,06/07/2026,East,Store,Fashion,8,39,0,open,paid,3,35,B9 8TE,1,FALSE,,,,,,
O000474,C00001,Sam Owusu,sam.owusu1@example.com,13/07/2026,14/07/2026,East,Phone,Home,10,17,20,delivered,paid,1,32,P7 0PL,1,FALSE,,,,,,
O008246,C00170,Zainab White,zainab.white170@example.com,18/07/2026,20/07/2026,South,Web,Beauty,2,49,0,open,paid,2,34,P2 6XL,1,FALSE,,,,,,
O008533,C03536,Ivy Farah,ivy.farah3536@example.com,08/07/2026,14/07/2026,East,Store,Beauty,1,19,10,delivered,paid,6,20,GV9 2YL,2,FALSE,,,,,,
O007659,C00757,Omar Brown,omar.brown757@example.com,08/07/2026,11/07/2026,South,Store,Beauty,12,59,10,shipped,paid,3,68,BO3 6PD,1,FALSE,,,,,,
O008425,C02860,Kwame Ibrahim,kwame.ibrahim2860@example.com,14/07/2026,18/07/2026,North,Store,Beauty,12,47,0,shipped,paid,4,53,C9 4VG,1,FALSE,,,,,,
O008607,C00959,Kwame Li,kwame.li959@example.com,03/07/2026,09/07/2026,North,Store,Home,12,104,20,shipped,paid,6,20,BC6 4MU,1,FALSE,,,,,,
O004176,C03707,Lina White,lina.white3707@example.com,20/07/2026,27/07/2026,West,Store,Beauty,7,37,20,delivered,paid,7,67,YH3 0BF,1,FALSE,,,,,,
O000509,C02135,Chen Adeyemi,chen.adeyemi2135@example.com,02/07/2026,09/07/2026,South,Store,Home,5,119,0,shipped,paid,7,64,MW8 6CZ,1,FALSE,,,,,,
O005237,C03201,Zainab White,zainab.white3201@example.com,23/07/2026,24/07/2026,West,Web,Fashion,7,17,0,returned,refund_pending,1,69,K7 5WF,1,FALSE,,,,,,
O004714,C05097,Ruth Stone,ruth.stone5097@example.com,25/07/2026,30/07/2026,South,Phone,Beauty,6,11,20,cancelled,refund_pending,5,36,BO6 0FL,1,FALSE,,,,,,
O003745,C02298,Kwame Mensah,kwame.mensah2298@example.com,07/07/2026,14/07/2026,North,Phone,Beauty,12,20,20,cancelled,refund_pending,7,45,UP7 3PA,1,FALSE,,,,,,
O003489,C01452,Tom Baker,tom.baker1452@example.com,30/07/2026,04/08/2026,West,Store,Electronics,11,214,20,shipped,paid,5,23,KY2 8EJ,1,FALSE,,,,,,
O009070,C02477,Leo Hassan,leo.hassan2477@example.com,07/07/2026,05/07/2026,North,Phone,Beauty,12,18,10,delivered,paid,-2,44,TO4 7YH,1,TRUE,,,,,,
O009791,C01253,Leo King,leo.king1253@example.com,12/07/2026,17/07/2026,North,Store,Home,12,1000,0,cancelled,refund_pending,5,38,AN6 1TJ,1,FALSE,,,,,,
O000921,C03253,Nadia James,nadia.james3253@example.com,01/07/2026,06/07/2026,South,Web,Electronics,2,286,10,open,paid,5,18,T3 6US,1,FALSE,,,,,,
O000619,C00448,Helen Reyes,helen.reyes448@example.com,01/07/2026,03/07/2026,West,Web,Home,11,45,0,open,pending,2,39,J1 1PH,1,FALSE,,,,,,
O004151,C03715,Ben Carter,ben.carter3715@example.com,21/07/2026,25/07/2026,East,Web,Electronics,2,102,10,delivered,paid,4,33,VF5 0XJ,1,FALSE,,,,,,
O003764,C00647,Leo Nwosu,leo.nwosu647@example.com,02/07/2026,06/07/2026,North,Web,Electronics,12,100,0,cancelled,pending,4,42,X1 0WH,1,FALSE,,,,,,
O003067,C03374,Samuel Bello,samuel.bello3374@example.com,21/07/2026,26/07/2026,East,Web,Electronics,1,286,5,delivered,paid,5,30,A9 4RE,1,FALSE,,,,,,
O003450,C03541,Liam Bello,liam.bello3541@example.com,17/07/2026,23/07/2026,North,Phone,Electronics,12,203,15,shipped,pending,6,25,V2 7QQ,1,FALSE,,,,,,
O005479,C04104,Jon Bello,jon.bello4104@example.com,18/07/2026,22/07/2026,East,Phone,Fashion,12,52,10,shipped,paid,4,65,U8 3RZ,1,FALSE,,,,,,
O007602,C04494,Liam Diallo,liam.diallo4494@example.com,24/07/2026,31/07/2026,North,Phone,Home,12,57,5,shipped,paid,7,54,RC4 8UB,1,FALSE,,,,,,
O002688,C03500,Robert Ali,robert.ali3500@example.com,10/07/2026,15/07/2026,West,Phone,Home,7,91,20,open,pending,5,28,TK6 8UV,1,FALSE,,,,,,
O001026,C02421,Kwame Bello,kwame.bello2421@example.com,27/07/2026,,South,Store,Home,1,44,5,delivered,paid,4,41,EG8 2FS,1,TRUE,,,,,,
O008091,C01716,Leo Carter,leo.carter1716@@example.com,02/07/2026,08/07/2026,West,Web,Fashion,7,38,10,open,pending,6,49,LY3 9MZ,1,FALSE,,,,,,
O008139,C04488,Tom Stone,tom.stone4488@example.com,03/07/2026,06/07/2026,,Web,Beauty,7,39,20,delivered,paid,3,66,U1 9VT,1,FALSE,,,,,,
O006093,C03860,Kofi Hassan,kofi.hassan3860@example.com,21/07/2026,27/07/2026,East,Store,Electronics,8,77,10,open,pending,6,28,D4 8QL,1,FALSE,,,,,,
O005564,C04810,Liam Diallo,liam.diallo4810@example.com,19/07/2026,22/07/2026,North,Web,Fashion,12,,0,shipped,paid,3,33,H9 3FC,1,FALSE,,,,,,
O000203,C02436,Marcus Li,marcus.li2436@example.com,08/07/2026,13/07/2026,East,Phone,Fashion,12,29,20,shipped,paid,5,23,YX7 8QA,1,FALSE,,,,,,
O002275,C01232,Daniel Hassan,daniel.hassan1232@example.com,08/07/2026,14/07/2026,East,Web,Home,11,47,20,shipped,paid,6,41,K3 9TF,1,FALSE,,,,,,
O005046,C04312,Liam Khan,liam.khan4312@example.com,16/07/2026,20/07/2026,North,Store,Fashion,12,49,10,shipped,paid,4,68,XU9 8OZ,1,FALSE,,,,,,
O006148,C00553,Chloe Ade,chloe.ade553@example.com,20/07/2026,22/07/2026,South,Phone,Beauty,4,62,10,shipped,paid,2,62,E4 3SR,1,FALSE,,,,,,
O008313,C01606,Jon King,jon.king1606@example.com,08/07/2026,12/07/2026,South,Phone,Fashion,4,17,0,shipped,paid,4,44,YJ6 8JP,1,FALSE,,,,,,
O006513,C01469,Robert Osei,robert.osei1469@example.com,10/07/2026,12/07/2026,East,Phone,Electronics,4,125,0,shipped,paid,2,64,K1 1AV,1,FALSE,,,,,,
O007800,C01130,Mary Nwosu,mary.nwosu1130@example.com,29/07/2026,02/08/2026,South,Web,Home,8,23,0,delivered,paid,4,23,T2 9YY,1,FALSE,,,,,,
O002283,C00760,Kofi Adeyemi,kofi.adeyemi760@example.com,20/07/2026,27/07/2026,West,Phone,Home,9,41,10,open,pending,7,67,W1 0CU,1,FALSE,,,,,,
O005561,C02714,Omar Okafor,omar.okafor2714@example.com,12/07/2026,17/07/2026,South,Web,Home,3,28,5,shipped,paid,5,22,D3 8SF,1,FALSE,,,,,,
O011077,C90077,L. King,liam.king2685@example.com,28/07/2026,30/07/2026,North,Web,Electronics,12,52,5,shipped,paid,2,37,J8 3SY,1,FALSE,,,,,,
O001931,C03878,Ben Carter,ben.carter3878@example.com,09/07/2026,11/07/2026,South,Web,Beauty,2,28,10,delivered,paid,2,32,TU5 3RX,1,FALSE,,,,,,
O005382,C02823,Liam Li,liam.li2823@example.com,08/07/2026,10/07/2026,North,Web,Beauty,12,16,15,delivered,paid,2,67,S7 7HB,1,FALSE,,,,,,
O003670,C03469,Daniel Okafor,daniel.okafor3469@example.com,17/07/2026,18/07/2026,East,Web,Electronics,5,278,20,shipped,paid,1,34,HD1 9FF,1,FALSE,,,,,,
O000811,C01190,Liam Owusu,liam.owusu1190@example.com,09/07/2026,10/07/2026,North,Store,Home,12,101,20,shipped,paid,1,68,SW8 9KW,1,FALSE,,,,,,
O004211,C00895,Liam Reyes,liam.reyes895@example.com,07/07/2026,14/07/2026,North,Web,Beauty,12,11,0,shipped,paid,7,33,G2 6CP,1,FALSE,,,,,,
O000027,C04383,Liam Mensah,liam.mensah4383@example.com,11/07/2026,13/07/2026,South,Phone,Electronics,9,203,20,shipped,paid,2,34,Y2 4YD,1,FALSE,,,,,,
O007814,C02026,Paul Ade,paul.ade2026@example.com,28/07/2026,02/08/2026,,Web,Home,9,89,5,shipped,paid,5,36,B3 0FF,1,FALSE,,,,,,
O005123,C04064,Lina Ali,lina.ali4064@example.com,03/07/2026,04/07/2026,North,Web,Electronics,12,48,0,open,pending,1,67,EC6 5FQ,1,FALSE,,,,,,
O005660,C03856,Amara Farah,amara.farah3856@example.com,06/07/2026,09/07/2026,West,Web,Home,3,30,15,open,paid,3,31,DY4 6JU,1,FALSE,,,,,,
O006172,C00327,Peter Ali,peter.ali327@example.com,19/07/2026,22/07/2026,South,Phone,Beauty,3,50,15,delivered,paid,3,20,RE7 1CB,1,FALSE,,,,,,
O000824,C03784,Lina White,lina.white3784@example.com,25/07/2026,01/08/2026,West,Web,Fashion,12,47,10,shipped,paid,7,68,RM5 9CD,1,FALSE,,,,,,
O006294,C04131,Chloe Carter,chloe.carter4131@example.com,14/07/2026,21/07/2026,South,Store,Beauty,9,36,5,shipped,paid,7,41,RM8 9LG,1,FALSE,,,,,,
O003956,C02800,Chloe Nwosu,,08/07/2026,14/07/2026,South,Phone,Home,7,17,10,delivered,paid,6,31,R3 6BC,1,FALSE,,,,,,
O004827,C04664,Zainab Bello,zainab.bello4664@example.com,18/07/2026,21/07/2026,,Web,Home,4,38,0,shipped,paid,3,30,L4 8FQ,1,FALSE,,,,,,
O000484,C03577,Tom King,tom.king3577@example.com,21/07/2026,24/07/2026,East,Store,Electronics,7,181,5,open,pending,3,42,V9 3RJ,1,FALSE,,,,,,
O004689,C01476,Lina Bello,lina.bello1476@example.com,14/07/2026,21/07/2026,North,Web,Fashion,12,41,20,shipped,paid,7,43,UJ2 0YQ,1,FALSE,,,,,,
O007164,C02179,Lina Okafor,lina.okafor2179@example.com,25/07/2026,31/07/2026,North,Phone,Electronics,12,131,15,shipped,paid,6,23,RT5 2CU,1,FALSE,,,,,,
O001679,C00883,Ngozi Yusuf,ngozi.yusuf883@example.com,21/07/2026,27/07/2026,South,Store,Home,1,74,10,shipped,paid,6,60,AY7 9FJ,1,FALSE,,,,,,
O006351,C01419,Kofi Osei,kofi.osei1419@example.com,11/07/2026,16/07/2026,South,Phone,Fashion,9,33,15,open,paid,5,43,N2 3KR,1,FALSE,,,,,,
O003275,C02851,Samuel Yusuf,samuel.yusuf2851@example.com,24/07/2026,29/07/2026,West,Store,Home,4,28,20,delivered,paid,5,29,PS3 5MZ,1,FALSE,,,,,,
O009763,C02556,Robert Nwosu,robert.nwosu2556@example.com,06/07/2026,09/07/2026,West,Store,Electronics,3,14700,10,delivered,paid,3,59,NM2 0DX,1,FALSE,,,,,,
O005596,C04024,Helen Baker,helen.baker4024@example.com,03/07/2026,30/06/2026,East,Web,Home,11,65,20,delivered,paid,-3,20,R3 0PE,1,TRUE,,,,,,
O007673,C03416,Amina Noor,amina.noor3416@example.com,29/07/2026,04/08/2026,South,Phone,Electronics,12,210,0,cancelled,refund_pending,6,63,EO4 1MS,1,FALSE,,,,,,
O004276,C02093,Leo Li,leo.li2093@example.com,15/07/2026,20/07/2026,West,Store,Fashion,6,27,20,returned,refund_pending,5,28,VK2 5QB,1,FALSE,,,,,,
O003207,C00832,Lina Farah,lina.farah832,07/07/2026,12/07/2026,East,Store,Electronics,7,205,0,shipped,paid,5,70,FF4 2RM,1,FALSE,,,,,,
O006675,C00466,Ella Diallo,ella.diallo466@example.com,05/07/2026,11/07/2026,East,Store,Beauty,10,41,15,shipped,paid,6,58,RD4 5NC,1,FALSE,,,,,,
O004501,C03257,Ruth Owusu,ruth.owusu3257@example.com,05/07/2026,10/07/2026,South,Store,Electronics,4,165,5,open,pending,5,24,ET9 9XJ,1,FALSE,,,,,,
